date,country,positive,totalTestResults,death
2020-07-12,ALB,3371.0,,89.0
2020-07-13,ALB,3454.0,,93.0
2020-07-14,ALB,3571.0,,95.0
2020-07-15,ALB,3667.0,,97.0
2020-07-16,ALB,3752.0,,101.0
2020-07-17,ALB,3851.0,,104.0
2020-07-18,ALB,3906.0,,107.0
2020-07-19,ALB,4008.0,,111.0
2020-07-20,ALB,4090.0,,112.0
2020-07-21,ALB,4171.0,,113.0
2020-07-22,ALB,4290.0,,117.0
2020-07-23,ALB,4358.0,,120.0
2020-07-24,ALB,4466.0,,123.0
2020-03-03,AND,1.0,,0.0
2020-03-14,AND,2.0,,0.0
2020-03-16,AND,5.0,,0.0
2020-03-17,AND,14.0,,0.0
2020-03-18,AND,14.0,,0.0
2020-03-19,AND,53.0,,0.0
2020-03-20,AND,75.0,,0.0
2020-03-21,AND,75.0,,0.0
2020-03-22,AND,88.0,,0.0
2020-03-23,AND,113.0,,0.0
2020-03-24,AND,133.0,,0.0
2020-03-25,AND,164.0,,0.0
2020-03-26,AND,188.0,,0.0
2020-03-27,AND,224.0,,3.0
2020-03-28,AND,267.0,,3.0
2020-03-29,AND,308.0,,4.0
2020-03-30,AND,334.0,,6.0
2020-03-31,AND,370.0,,8.0
2020-04-01,AND,376.0,,12.0
2020-04-02,AND,390.0,,14.0
2020-04-03,AND,428.0,,15.0
2020-04-04,AND,439.0,,16.0
2020-04-05,AND,466.0,,17.0
2020-04-06,AND,501.0,,18.0
2020-04-07,AND,526.0,,21.0
2020-04-08,AND,545.0,,22.0
2020-04-09,AND,564.0,,23.0
2020-04-10,AND,583.0,,25.0
2020-04-11,AND,601.0,,26.0
2020-04-12,AND,622.0,,28.0
2020-04-13,AND,638.0,,29.0
2020-04-14,AND,646.0,,29.0
2020-04-15,AND,659.0,,31.0
2020-04-16,AND,673.0,,33.0
2020-04-17,AND,682.0,,33.0
2020-04-18,AND,696.0,,35.0
2020-04-19,AND,704.0,,35.0
2020-04-20,AND,713.0,,36.0
2020-04-21,AND,717.0,,36.0
2020-04-22,AND,717.0,,37.0
2020-04-23,AND,723.0,,37.0
2020-04-24,AND,724.0,,37.0
2020-04-25,AND,731.0,,40.0
2020-04-26,AND,733.0,,40.0
2020-04-27,AND,740.0,,40.0
2020-04-28,AND,743.0,,40.0
2020-04-29,AND,743.0,,41.0
2020-04-30,AND,743.0,,42.0
2020-05-01,AND,745.0,,42.0
2020-05-02,AND,746.0,,43.0
2020-05-03,AND,747.0,,44.0
2020-05-04,AND,748.0,,45.0
2020-05-05,AND,750.0,,45.0
2020-05-06,AND,751.0,,46.0
2020-05-07,AND,751.0,,46.0
2020-05-08,AND,752.0,,47.0
2020-05-09,AND,752.0,,47.0
2020-05-10,AND,754.0,,48.0
2020-05-11,AND,755.0,,48.0
2020-05-12,AND,756.0,,48.0
2020-05-13,AND,758.0,,48.0
2020-05-14,AND,760.0,,49.0
2020-05-15,AND,761.0,,49.0
2020-05-16,AND,761.0,,49.0
2020-05-17,AND,761.0,,51.0
2020-05-18,AND,761.0,,51.0
2020-05-19,AND,761.0,,51.0
2020-05-20,AND,761.0,,51.0
2020-05-21,AND,762.0,,51.0
2020-05-22,AND,762.0,,51.0
2020-05-23,AND,762.0,,51.0
2020-05-24,AND,762.0,,51.0
2020-05-25,AND,763.0,,51.0
2020-05-26,AND,763.0,,51.0
2020-05-27,AND,763.0,,51.0
2020-05-28,AND,763.0,,51.0
2020-05-29,AND,763.0,,51.0
2020-05-30,AND,764.0,,51.0
2020-05-31,AND,764.0,,51.0
2020-06-01,AND,764.0,,51.0
2020-06-02,AND,765.0,,51.0
2020-06-03,AND,844.0,,51.0
2020-06-04,AND,851.0,,51.0
2020-06-05,AND,852.0,,51.0
2020-06-06,AND,852.0,,51.0
2020-06-07,AND,852.0,,51.0
2020-06-08,AND,852.0,,51.0
2020-06-09,AND,852.0,,51.0
2020-06-10,AND,852.0,,51.0
2020-06-11,AND,852.0,,51.0
2020-06-12,AND,852.0,,51.0
2020-06-13,AND,853.0,,51.0
2020-06-14,AND,853.0,,51.0
2020-06-15,AND,853.0,,51.0
2020-06-16,AND,853.0,,51.0
2020-06-17,AND,854.0,,52.0
2020-06-18,AND,854.0,,52.0
2020-06-19,AND,855.0,,52.0
2020-06-20,AND,855.0,,52.0
2020-06-21,AND,855.0,,52.0
2020-06-22,AND,855.0,,52.0
2020-06-23,AND,855.0,,52.0
2020-06-24,AND,855.0,,52.0
2020-06-25,AND,855.0,,52.0
2020-06-26,AND,855.0,,52.0
2020-06-27,AND,855.0,,52.0
2020-06-28,AND,855.0,,52.0
2020-06-29,AND,855.0,,52.0
2020-06-30,AND,855.0,,52.0
2020-07-01,AND,855.0,,52.0
2020-07-02,AND,855.0,,52.0
2020-07-03,AND,855.0,,52.0
2020-07-04,AND,855.0,,52.0
2020-07-05,AND,855.0,,52.0
2020-07-06,AND,855.0,,52.0
2020-07-07,AND,855.0,,52.0
2020-07-08,AND,855.0,,52.0
2020-07-09,AND,855.0,,52.0
2020-07-10,AND,855.0,,52.0
2020-07-11,AND,855.0,,52.0
2020-07-12,AND,855.0,,52.0
2020-07-13,AND,855.0,,52.0
2020-07-14,AND,858.0,,52.0
2020-07-15,AND,861.0,,52.0
2020-07-16,AND,862.0,,52.0
2020-07-17,AND,877.0,,52.0
2020-07-18,AND,880.0,,52.0
2020-07-19,AND,880.0,,52.0
2020-07-20,AND,880.0,,52.0
2020-07-21,AND,884.0,,52.0
2020-07-22,AND,884.0,,52.0
2020-07-23,AND,889.0,,52.0
2020-07-24,AND,889.0,,52.0
2019-12-31,ARE,0.0,,0.0
2020-01-01,ARE,0.0,,0.0
2020-01-02,ARE,0.0,,0.0
2020-01-03,ARE,0.0,,0.0
2020-01-04,ARE,0.0,,0.0
2020-01-05,ARE,0.0,,0.0
2020-01-06,ARE,0.0,,0.0
2020-01-07,ARE,0.0,,0.0
2020-01-08,ARE,0.0,,0.0
2020-01-09,ARE,0.0,,0.0
2020-01-10,ARE,0.0,,0.0
2020-01-11,ARE,0.0,,0.0
2020-01-12,ARE,0.0,,0.0
2020-01-13,ARE,0.0,,0.0
2020-01-14,ARE,0.0,,0.0
2020-01-15,ARE,0.0,,0.0
2020-01-16,ARE,0.0,,0.0
2020-01-17,ARE,0.0,,0.0
2020-01-18,ARE,0.0,,0.0
2020-01-19,ARE,0.0,,0.0
2020-01-20,ARE,0.0,,0.0
2020-01-21,ARE,0.0,,0.0
2020-01-22,ARE,0.0,,0.0
2020-01-23,ARE,0.0,,0.0
2020-01-24,ARE,0.0,,0.0
2020-01-25,ARE,0.0,,0.0
2020-01-26,ARE,0.0,,0.0
2020-01-27,ARE,1.0,,0.0
2020-01-28,ARE,1.0,,0.0
2020-01-29,ARE,1.0,75.0,0.0
2020-01-30,ARE,4.0,,0.0
2020-01-31,ARE,4.0,,0.0
2020-02-01,ARE,4.0,258.0,0.0
2020-02-02,ARE,5.0,,0.0
2020-02-03,ARE,5.0,,0.0
2020-02-04,ARE,5.0,,0.0
2020-02-05,ARE,5.0,,0.0
2020-02-06,ARE,5.0,,0.0
2020-02-07,ARE,5.0,,0.0
2020-02-08,ARE,7.0,832.0,0.0
2020-02-09,ARE,7.0,2192.0,0.0
2020-02-10,ARE,7.0,2629.0,0.0
2020-02-11,ARE,8.0,,0.0
2020-02-12,ARE,8.0,,0.0
2020-02-13,ARE,8.0,,0.0
2020-02-14,ARE,8.0,2935.0,0.0
2020-02-15,ARE,8.0,,0.0
2020-02-16,ARE,8.0,5042.0,0.0
2020-02-17,ARE,9.0,,0.0
2020-02-18,ARE,9.0,6693.0,0.0
2020-02-19,ARE,9.0,,0.0
2020-02-20,ARE,9.0,,0.0
2020-02-21,ARE,9.0,8894.0,0.0
2020-02-22,ARE,11.0,12990.0,0.0
2020-02-23,ARE,13.0,,0.0
2020-02-24,ARE,13.0,,0.0
2020-02-25,ARE,13.0,,0.0
2020-02-26,ARE,13.0,,0.0
2020-02-27,ARE,13.0,14315.0,0.0
2020-02-28,ARE,19.0,22921.0,0.0
2020-02-29,ARE,21.0,,0.0
2020-03-01,ARE,21.0,,0.0
2020-03-02,ARE,21.0,,0.0
2020-03-03,ARE,,25034.0,
2020-03-04,ARE,27.0,37758.0,0.0
2020-03-05,ARE,,,
2020-03-06,ARE,29.0,48511.0,0.0
2020-03-07,ARE,,52991.0,
2020-03-08,ARE,45.0,,0.0
2020-03-09,ARE,,59940.0,
2020-03-10,ARE,59.0,63558.0,0.0
2020-03-11,ARE,74.0,,0.0
2020-03-12,ARE,,73531.0,
2020-03-13,ARE,85.0,,0.0
2020-03-14,ARE,,83571.0,
2020-03-15,ARE,86.0,90187.0,0.0
2020-03-16,ARE,98.0,,0.0
2020-03-17,ARE,98.0,100712.0,0.0
2020-03-18,ARE,113.0,,0.0
2020-03-19,ARE,113.0,114569.0,0.0
2020-03-20,ARE,140.0,,0.0
2020-03-21,ARE,140.0,127275.0,0.0
2020-03-22,ARE,153.0,,2.0
2020-03-23,ARE,153.0,144023.0,2.0
2020-03-24,ARE,198.0,153116.0,2.0
2020-03-25,ARE,248.0,162652.0,2.0
2020-03-26,ARE,333.0,,2.0
2020-03-27,ARE,333.0,181534.0,2.0
2020-03-28,ARE,405.0,189750.0,2.0
2020-03-29,ARE,468.0,198848.0,2.0
2020-03-30,ARE,570.0,206542.0,3.0
2020-03-31,ARE,611.0,220000.0,5.0
2020-04-01,ARE,664.0,240480.0,6.0
2020-04-02,ARE,814.0,262913.0,8.0
2020-04-03,ARE,1024.0,294315.0,8.0
2020-04-04,ARE,1264.0,334265.0,9.0
2020-04-05,ARE,1505.0,392613.0,10.0
2020-04-06,ARE,1783.0,432483.0,10.0
2020-04-07,ARE,2045.0,490777.0,11.0
2020-04-08,ARE,2313.0,539195.0,12.0
2020-04-09,ARE,2597.0,579195.0,12.0
2020-04-10,ARE,2910.0,628195.0,14.0
2020-04-11,ARE,3260.0,648195.0,16.0
2020-04-12,ARE,3616.0,670195.0,20.0
2020-04-13,ARE,3982.0,693575.0,22.0
2020-04-14,ARE,4359.0,725575.0,25.0
2020-04-15,ARE,4749.0,767000.0,28.0
2020-04-16,ARE,5158.0,792000.0,33.0
2020-04-17,ARE,5593.0,816000.0,35.0
2020-04-18,ARE,6045.0,837806.0,37.0
2020-04-19,ARE,6490.0,863601.0,37.0
2020-04-20,ARE,6943.0,886408.0,41.0
2020-04-21,ARE,7401.0,906573.0,43.0
2020-04-22,ARE,7865.0,929626.0,46.0
2020-04-23,ARE,8322.0,955132.0,52.0
2020-04-24,ARE,8812.0,981406.0,56.0
2020-04-25,ARE,9309.0,1003390.0,64.0
2020-04-26,ARE,9813.0,1028476.0,71.0
2020-04-27,ARE,10349.0,1054671.0,76.0
2020-04-28,ARE,10839.0,1082576.0,82.0
2020-04-29,ARE,11380.0,1109100.0,89.0
2020-04-30,ARE,11929.0,1145366.0,98.0
2020-05-01,ARE,12481.0,1172043.0,105.0
2020-05-02,ARE,13038.0,1190471.0,111.0
2020-05-03,ARE,13599.0,1218510.0,119.0
2020-05-04,ARE,14163.0,1243741.0,126.0
2020-05-05,ARE,14730.0,1277735.0,137.0
2020-05-06,ARE,15192.0,1318869.0,146.0
2020-05-07,ARE,15738.0,1352022.0,157.0
2020-05-08,ARE,16240.0,1381888.0,165.0
2020-05-09,ARE,16793.0,1408651.0,174.0
2020-05-10,ARE,17417.0,1441248.0,185.0
2020-05-11,ARE,18198.0,1476117.0,198.0
2020-05-12,ARE,18878.0,1513229.0,201.0
2020-05-13,ARE,19661.0,1551706.0,203.0
2020-05-14,ARE,20386.0,1587441.0,206.0
2020-05-15,ARE,21084.0,1628161.0,208.0
2020-05-16,ARE,21831.0,1666005.0,210.0
2020-05-17,ARE,22627.0,1704909.0,214.0
2020-05-18,ARE,23358.0,1748641.0,220.0
2020-05-19,ARE,24190.0,1792634.0,224.0
2020-05-20,ARE,25063.0,1843011.0,227.0
2020-05-21,ARE,26004.0,1882802.0,233.0
2020-05-22,ARE,26898.0,1918488.0,237.0
2020-05-23,ARE,27892.0,1959690.0,241.0
2020-05-24,ARE,28704.0,1987972.0,244.0
2020-05-25,ARE,29485.0,2015512.0,245.0
2020-05-26,ARE,30307.0,2054140.0,248.0
2020-05-27,ARE,31086.0,2090271.0,253.0
2020-05-28,ARE,31969.0,2132895.0,255.0
2020-05-29,ARE,32532.0,2170048.0,258.0
2020-05-30,ARE,33170.0,2200195.0,260.0
2020-05-31,ARE,33896.0,2235232.0,262.0
2020-06-01,ARE,34557.0,2276994.0,264.0
2020-06-02,ARE,35192.0,2331817.0,266.0
2020-06-03,ARE,35788.0,2376058.0,269.0
2020-06-04,ARE,36359.0,2429054.0,270.0
2020-06-05,ARE,37018.0,2473255.0,273.0
2020-06-06,ARE,37642.0,2505934.0,274.0
2020-06-07,ARE,38268.0,2543574.0,275.0
2020-06-08,ARE,38808.0,2590775.0,276.0
2020-06-09,ARE,39376.0,2636153.0,281.0
2020-06-10,ARE,39904.0,2680320.0,283.0
2020-06-11,ARE,40507.0,2721044.0,284.0
2020-06-12,ARE,40986.0,2764057.0,286.0
2020-06-13,ARE,41499.0,2791098.0,287.0
2020-06-14,ARE,41990.0,2829134.0,288.0
2020-06-15,ARE,42294.0,2869021.0,289.0
2020-06-16,ARE,42636.0,2909499.0,291.0
2020-06-17,ARE,42982.0,2948001.0,293.0
2020-06-18,ARE,43364.0,2982365.0,295.0
2020-06-19,ARE,43752.0,3030889.0,298.0
2020-06-20,ARE,44145.0,3071765.0,300.0
2020-06-21,ARE,44533.0,3112721.0,301.0
2020-06-22,ARE,44925.0,3157012.0,302.0
2020-06-23,ARE,45303.0,3206662.0,303.0
2020-06-24,ARE,45683.0,3255814.0,305.0
2020-06-25,ARE,46133.0,3308341.0,307.0
2020-06-26,ARE,46563.0,3367082.0,308.0
2020-06-27,ARE,46973.0,3410633.0,310.0
2020-06-28,ARE,47360.0,3474603.0,311.0
2020-06-29,ARE,47797.0,3536631.0,313.0
2020-06-30,ARE,48246.0,3592808.0,314.0
2020-07-01,ARE,48667.0,3647166.0,315.0
2020-07-02,ARE,49069.0,3718863.0,316.0
2020-07-03,ARE,49469.0,3766793.0,317.0
2020-07-04,ARE,50141.0,3794802.0,318.0
2020-07-05,ARE,50857.0,3838994.0,321.0
2020-07-06,ARE,51540.0,3890424.0,323.0
2020-07-07,ARE,52068.0,3940201.0,324.0
2020-07-08,ARE,52600.0,3987523.0,326.0
2020-07-09,ARE,53045.0,4046027.0,327.0
2020-07-10,ARE,53577.0,4096166.0,328.0
2020-07-11,ARE,54050.0,4130644.0,330.0
2020-07-12,ARE,54453.0,4180969.0,331.0
2020-07-13,ARE,54854.0,4215447.0,333.0
2020-07-14,ARE,55198.0,4268229.0,334.0
2020-07-15,ARE,55573.0,4316763.0,335.0
2020-07-16,ARE,55848.0,4365694.0,335.0
2020-07-17,ARE,56129.0,4414255.0,335.0
2020-07-18,ARE,56422.0,4461205.0,337.0
2020-07-19,ARE,56711.0,4508928.0,338.0
2020-07-20,ARE,56922.0,4536152.0,339.0
2020-07-21,ARE,57193.0,4576202.0,340.0
2020-07-22,ARE,57498.0,4623216.0,341.0
2020-07-23,ARE,57734.0,4677312.0,342.0
2020-07-24,ARE,57988.0,4724277.0,342.0
2020-02-11,ARG,,2.0,
2020-02-12,ARG,,,
2020-02-13,ARG,,,
2020-02-14,ARG,,,
2020-02-15,ARG,,,
2020-02-16,ARG,,,
2020-02-17,ARG,,,
2020-02-18,ARG,,,
2020-02-19,ARG,,,
2020-02-20,ARG,,4.0,
2020-02-21,ARG,,,
2020-02-22,ARG,,,
2020-02-23,ARG,,,
2020-02-24,ARG,,,
2020-02-25,ARG,,5.0,
2020-02-26,ARG,,,
2020-02-27,ARG,,10.0,
2020-02-28,ARG,,19.0,
2020-02-29,ARG,,,
2020-03-01,ARG,,,
2020-03-02,ARG,,24.0,
2020-03-03,ARG,,31.0,
2020-03-04,ARG,1.0,37.0,0.0
2020-03-05,ARG,,44.0,
2020-03-06,ARG,2.0,54.0,0.0
2020-03-07,ARG,8.0,62.0,0.0
2020-03-08,ARG,9.0,88.0,1.0
2020-03-09,ARG,12.0,100.0,1.0
2020-03-10,ARG,,128.0,
2020-03-11,ARG,19.0,159.0,1.0
2020-03-12,ARG,,201.0,
2020-03-13,ARG,31.0,284.0,1.0
2020-03-14,ARG,34.0,333.0,2.0
2020-03-15,ARG,45.0,412.0,2.0
2020-03-16,ARG,56.0,512.0,2.0
2020-03-17,ARG,65.0,632.0,2.0
2020-03-18,ARG,79.0,822.0,2.0
2020-03-19,ARG,97.0,960.0,2.0
2020-03-20,ARG,128.0,1175.0,3.0
2020-03-21,ARG,158.0,1470.0,3.0
2020-03-22,ARG,225.0,1688.0,4.0
2020-03-23,ARG,266.0,1945.0,4.0
2020-03-24,ARG,301.0,2334.0,4.0
2020-03-25,ARG,387.0,2780.0,6.0
2020-03-26,ARG,502.0,3265.0,8.0
2020-03-27,ARG,589.0,3627.0,12.0
2020-03-28,ARG,690.0,4040.0,17.0
2020-03-29,ARG,745.0,4665.0,19.0
2020-03-30,ARG,820.0,5200.0,20.0
2020-03-31,ARG,966.0,5791.0,24.0
2020-04-01,ARG,966.0,6723.0,24.0
2020-04-02,ARG,1133.0,8019.0,31.0
2020-04-03,ARG,1133.0,9275.0,34.0
2020-04-04,ARG,1265.0,10369.0,37.0
2020-04-05,ARG,1451.0,11200.0,43.0
2020-04-06,ARG,1554.0,12295.0,46.0
2020-04-07,ARG,1628.0,13695.0,53.0
2020-04-08,ARG,1715.0,15244.0,60.0
2020-04-09,ARG,1795.0,16696.0,65.0
2020-04-10,ARG,1894.0,17946.0,79.0
2020-04-11,ARG,1975.0,19293.0,82.0
2020-04-12,ARG,2137.0,20376.0,89.0
2020-04-13,ARG,2203.0,21798.0,95.0
2020-04-14,ARG,2272.0,23482.0,98.0
2020-04-15,ARG,2432.0,25187.0,105.0
2020-04-16,ARG,2432.0,26934.0,109.0
2020-04-17,ARG,2560.0,28655.0,115.0
2020-04-18,ARG,2658.0,30310.0,122.0
2020-04-19,ARG,2828.0,31495.0,132.0
2020-04-20,ARG,2930.0,33319.0,134.0
2020-04-21,ARG,3020.0,35610.0,142.0
2020-04-22,ARG,3132.0,37632.0,151.0
2020-04-23,ARG,3276.0,39835.0,159.0
2020-04-24,ARG,3423.0,42308.0,165.0
2020-04-25,ARG,3423.0,44364.0,167.0
2020-04-26,ARG,3767.0,45784.0,185.0
2020-04-27,ARG,3767.0,47582.0,186.0
2020-04-28,ARG,3990.0,49696.0,197.0
2020-04-29,ARG,4114.0,52106.0,207.0
2020-04-30,ARG,4272.0,54310.0,214.0
2020-05-01,ARG,4415.0,56299.0,218.0
2020-05-02,ARG,4519.0,57806.0,225.0
2020-05-03,ARG,4668.0,59143.0,237.0
2020-05-04,ARG,4770.0,61018.0,246.0
2020-05-05,ARG,4874.0,63384.0,260.0
2020-05-06,ARG,5007.0,65502.0,264.0
2020-05-07,ARG,5195.0,67802.0,273.0
2020-05-08,ARG,5358.0,69903.0,282.0
2020-05-09,ARG,5598.0,71864.0,293.0
2020-05-10,ARG,5763.0,73299.0,300.0
2020-05-11,ARG,5776.0,75672.0,300.0
2020-05-12,ARG,6021.0,78138.0,305.0
2020-05-13,ARG,6550.0,80879.0,319.0
2020-05-14,ARG,6866.0,83426.0,329.0
2020-05-15,ARG,7121.0,86250.0,353.0
2020-05-16,ARG,7466.0,88722.0,356.0
2020-05-17,ARG,7792.0,90545.0,363.0
2020-05-18,ARG,7792.0,93349.0,366.0
2020-05-19,ARG,8358.0,97159.0,382.0
2020-05-20,ARG,8796.0,100827.0,393.0
2020-05-21,ARG,9270.0,104735.0,403.0
2020-05-22,ARG,9918.0,108738.0,416.0
2020-05-23,ARG,10636.0,111762.0,433.0
2020-05-24,ARG,11340.0,114214.0,445.0
2020-05-25,ARG,12063.0,117166.0,452.0
2020-05-26,ARG,12615.0,120534.0,467.0
2020-05-27,ARG,13215.0,124503.0,484.0
2020-05-28,ARG,13920.0,128662.0,500.0
2020-05-29,ARG,14689.0,133196.0,508.0
2020-05-30,ARG,15406.0,136733.0,520.0
2020-05-31,ARG,16201.0,139295.0,528.0
2020-06-01,ARG,16838.0,142902.0,539.0
2020-06-02,ARG,17402.0,146926.0,556.0
2020-06-03,ARG,18306.0,151494.0,569.0
2020-06-04,ARG,19255.0,155679.0,583.0
2020-06-05,ARG,19255.0,160257.0,588.0
2020-06-06,ARG,21024.0,164543.0,632.0
2020-06-07,ARG,22007.0,166980.0,648.0
2020-06-08,ARG,22781.0,171315.0,664.0
2020-06-09,ARG,23607.0,176236.0,693.0
2020-06-10,ARG,24748.0,181444.0,717.0
2020-06-11,ARG,25987.0,186997.0,735.0
2020-06-12,ARG,27360.0,193173.0,765.0
2020-06-13,ARG,28751.0,198765.0,785.0
2020-06-14,ARG,30282.0,202451.0,815.0
2020-06-15,ARG,31564.0,206616.0,833.0
2020-06-16,ARG,32772.0,211927.0,854.0
2020-06-17,ARG,34146.0,218485.0,878.0
2020-06-18,ARG,35539.0,225452.0,913.0
2020-06-19,ARG,35539.0,232521.0,929.0
2020-06-20,ARG,39557.0,239605.0,979.0
2020-06-21,ARG,41191.0,244023.0,992.0
2020-06-22,ARG,42772.0,250609.0,1011.0
2020-06-23,ARG,44918.0,258606.0,1043.0
2020-06-24,ARG,44918.0,266350.0,1049.0
2020-06-25,ARG,49838.0,274814.0,1085.0
2020-06-26,ARG,52444.0,283536.0,1124.0
2020-06-27,ARG,52444.0,290745.0,1167.0
2020-06-28,ARG,57731.0,295383.0,1207.0
2020-06-29,ARG,57731.0,302488.0,1217.0
2020-06-30,ARG,62255.0,310056.0,1280.0
2020-07-01,ARG,64517.0,317752.0,1307.0
2020-07-02,ARG,67184.0,325440.0,1351.0
2020-07-03,ARG,69928.0,333976.0,1385.0
2020-07-04,ARG,72773.0,342240.0,1437.0
2020-07-05,ARG,72773.0,347213.0,1453.0
2020-07-06,ARG,75363.0,354679.0,1490.0
2020-07-07,ARG,77802.0,363274.0,1523.0
2020-07-08,ARG,80434.0,373570.0,1602.0
2020-07-09,ARG,83413.0,383053.0,1654.0
2020-07-10,ARG,87017.0,391752.0,1707.0
2020-07-11,ARG,90680.0,399904.0,1749.0
2020-07-12,ARG,94047.0,405489.0,1810.0
2020-07-13,ARG,97496.0,414175.0,1818.0
2020-07-14,ARG,100153.0,424665.0,1903.0
2020-07-15,ARG,103252.0,435277.0,1926.0
2020-07-16,ARG,106897.0,445641.0,2050.0
2020-07-17,ARG,111147.0,456966.0,2112.0
2020-07-18,ARG,114770.0,466462.0,2133.0
2020-07-19,ARG,119288.0,473295.0,2204.0
2020-07-20,ARG,122511.0,482925.0,2246.0
2020-07-21,ARG,126742.0,493738.0,2373.0
2020-07-22,ARG,130761.0,503860.0,2373.0
2020-07-23,ARG,136105.0,,2506.0
2020-07-24,ARG,141887.0,,2617.0
2019-12-31,ARM,0.0,,0.0
2020-01-01,ARM,0.0,,0.0
2020-01-02,ARM,0.0,,0.0
2020-01-03,ARM,0.0,,0.0
2020-01-04,ARM,0.0,,0.0
2020-01-05,ARM,0.0,,0.0
2020-01-06,ARM,0.0,,0.0
2020-01-07,ARM,0.0,,0.0
2020-01-08,ARM,0.0,,0.0
2020-01-09,ARM,0.0,,0.0
2020-01-10,ARM,0.0,,0.0
2020-01-11,ARM,0.0,,0.0
2020-01-12,ARM,0.0,,0.0
2020-01-13,ARM,0.0,,0.0
2020-01-14,ARM,0.0,,0.0
2020-01-15,ARM,0.0,,0.0
2020-01-16,ARM,0.0,,0.0
2020-01-17,ARM,0.0,,0.0
2020-01-18,ARM,0.0,,0.0
2020-01-19,ARM,0.0,,0.0
2020-01-20,ARM,0.0,,0.0
2020-01-21,ARM,0.0,,0.0
2020-01-22,ARM,0.0,,0.0
2020-01-23,ARM,0.0,,0.0
2020-01-24,ARM,0.0,,0.0
2020-01-25,ARM,0.0,,0.0
2020-01-26,ARM,0.0,,0.0
2020-01-27,ARM,0.0,,0.0
2020-01-28,ARM,0.0,,0.0
2020-01-29,ARM,0.0,,0.0
2020-01-30,ARM,0.0,,0.0
2020-01-31,ARM,0.0,,0.0
2020-02-01,ARM,0.0,,0.0
2020-02-02,ARM,0.0,,0.0
2020-02-03,ARM,0.0,,0.0
2020-02-04,ARM,0.0,,0.0
2020-02-05,ARM,0.0,,0.0
2020-02-06,ARM,0.0,,0.0
2020-02-07,ARM,0.0,,0.0
2020-02-08,ARM,0.0,,0.0
2020-02-09,ARM,0.0,,0.0
2020-02-10,ARM,0.0,,0.0
2020-02-11,ARM,0.0,,0.0
2020-02-12,ARM,0.0,,0.0
2020-02-13,ARM,0.0,,0.0
2020-02-14,ARM,0.0,,0.0
2020-02-15,ARM,0.0,,0.0
2020-02-16,ARM,0.0,,0.0
2020-02-17,ARM,0.0,,0.0
2020-02-18,ARM,0.0,,0.0
2020-02-19,ARM,0.0,,0.0
2020-02-20,ARM,0.0,,0.0
2020-02-21,ARM,0.0,,0.0
2020-02-22,ARM,0.0,,0.0
2020-02-23,ARM,0.0,,0.0
2020-02-24,ARM,0.0,,0.0
2020-02-25,ARM,0.0,,0.0
2020-02-26,ARM,0.0,,0.0
2020-02-27,ARM,0.0,,0.0
2020-02-28,ARM,0.0,,0.0
2020-02-29,ARM,0.0,,0.0
2020-03-01,ARM,1.0,,0.0
2020-03-02,ARM,1.0,,0.0
2020-03-12,ARM,4.0,,0.0
2020-03-13,ARM,6.0,,0.0
2020-03-14,ARM,13.0,,0.0
2020-03-15,ARM,20.0,,0.0
2020-03-16,ARM,30.0,,0.0
2020-03-17,ARM,52.0,,0.0
2020-03-18,ARM,78.0,,0.0
2020-03-19,ARM,115.0,,0.0
2020-03-20,ARM,122.0,,0.0
2020-03-21,ARM,136.0,,0.0
2020-03-22,ARM,160.0,,0.0
2020-03-23,ARM,190.0,,0.0
2020-03-24,ARM,194.0,,0.0
2020-03-25,ARM,265.0,,0.0
2020-03-26,ARM,290.0,,0.0
2020-03-27,ARM,329.0,,1.0
2020-03-28,ARM,372.0,,1.0
2020-03-29,ARM,424.0,,3.0
2020-03-30,ARM,424.0,,3.0
2020-03-31,ARM,482.0,,3.0
2020-04-01,ARM,532.0,,3.0
2020-04-02,ARM,571.0,,3.0
2020-04-03,ARM,663.0,,4.0
2020-04-04,ARM,736.0,,7.0
2020-04-05,ARM,770.0,,7.0
2020-04-06,ARM,822.0,,7.0
2020-04-07,ARM,833.0,,8.0
2020-04-08,ARM,853.0,,8.0
2020-04-09,ARM,881.0,,9.0
2020-04-10,ARM,921.0,,10.0
2020-04-11,ARM,937.0,,11.0
2020-04-12,ARM,967.0,,13.0
2020-04-13,ARM,1013.0,,13.0
2020-04-14,ARM,1039.0,,14.0
2020-04-15,ARM,1111.0,,17.0
2020-04-16,ARM,1159.0,,18.0
2020-04-17,ARM,1201.0,,19.0
2020-04-18,ARM,1248.0,,20.0
2020-04-19,ARM,1291.0,,20.0
2020-04-20,ARM,1339.0,,22.0
2020-04-21,ARM,1401.0,,24.0
2020-04-22,ARM,1473.0,,24.0
2020-04-23,ARM,1523.0,,24.0
2020-04-24,ARM,1596.0,,27.0
2020-04-25,ARM,1677.0,,28.0
2020-04-26,ARM,1746.0,,28.0
2020-04-27,ARM,1808.0,,29.0
2020-04-28,ARM,1867.0,,30.0
2020-04-29,ARM,1932.0,,30.0
2020-04-30,ARM,1932.0,,30.0
2020-05-01,ARM,2066.0,,32.0
2020-05-02,ARM,2148.0,,33.0
2020-05-03,ARM,2273.0,,33.0
2020-05-04,ARM,2386.0,,35.0
2020-05-05,ARM,2507.0,,39.0
2020-05-06,ARM,2619.0,,40.0
2020-05-07,ARM,2782.0,,40.0
